0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,3,0,6,7,3,7,0,3,0,0,1,6,1,9,0,4,144075745.84278923,0.0,128933649.86623067,0.0,24198032.45136138,0.0,28005203.79873447,1.8955177298471552e-05,98276657.88104485,0.0,954500000.0,22.71566245226501
1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,6,0,0,0,7,3,0,2,1,7,7,3,1,138379858.76624286,0.0,8187105.63909195,0.001367693536259183,64835987.44502628,0.0,29866412.39282967,0.0,140890220.67813918,0.003551626452139824,667700000.0,444.6525506572981
0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,5,7,1,7,0,1,5,2,6,3,3,0.0,0.0,189376403.10135323,0.0,55690229.411618516,0.0,30547055.23899149,0.000332313301360681,167163408.66786864,0.007375079076903086,442300000.0,788.2171922089866
0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,7,7,3,1,1,0,0,3,1,0,1,7,3,68139002.95605196,0.0,187362096.66437703,0.0,20299287.62732069,0.0,15444563.06553661,0.0,476465749.97052276,0.02161198576617531,357700000.0,9979.985239405369
0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,2,1,0,3,0,0,3,5,3,3,0,3,0,10,1,2,76431543.68310125,0.0,47842699.56310011,0.0,89083682.45103267,0.0,18470481.086378474,0.0003565751713767108,133122169.46496555,0.0,297900000.0,271.27514834274405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,4,5,3,0,2,5,0,7,0,7,66507014.9338145,0.0,140822678.00042614,0.0,57423135.62296812,0.0,23550291.723306984,0.0011624907842868177,352802788.72499526,0.10894151001059363,0.0,0.0
0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,2,8,0,0,1,2,3,0,0,5,10,2,66507014.9338145,0.0,129745367.50214851,0.0,43224599.14167526,0.0,8453407.696608048,0.0,359591517.1956923,0.03136801823605759,485000000.0,3150.558721257445
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,3,0,5,4,0,6,0,3,4,5,6,7,0,4,42291505.65437629,0.0,122529913.13437451,0.0,61001668.01785916,0.0,39386978.83963405,0.0,135143667.58104008,0.002490694828877353,460200000.0,1477.7490513710904
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0,0,6,4,7,3,0,2,3,0,0,6,5,1,47847947.961454235,0.0,233914942.25202954,0.0,48716867.66610375,0.0,8453407.696608048,0.0,440691353.6346673,0.016233404830665668,286800000.0,9784.198142782869
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,3,1,0,3,1,0,3,3,0,6,6,6,5,104000676.5449382,0.0,87722647.49511826,0.0,45324187.55237766,0.0,22374727.640758883,0.0,250845275.06931764,0.04519866328335474,321100000.0,0.0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,0,1,0,4,7,1,4,5,0,7,7,0,77099991.75787257,0.0,44750643.35607755,0.00045061841130506093,94923950.62609406,0.0,22356212.824753046,0.0,168383804.12042266,0.004376072304415638,423600000.0,1797.2616516283
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,6,7,1,3,0,0,3,4,0,3,7,5,3,125797238.44921103,0.0,184298790.75256568,0.0,34509898.3469467,0.008904553402986643,19364628.02360858,0.0,263239614.08072504,0.054877038491764236,115300000.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,7,0,0,0,0,3,0,1,7,3,2,109448217.91765803,0.0,116822403.8957541,0.001290728048861426,110127764.17445813,0.0952500311235972,15444563.06553661,0.0,242863369.66217363,0.05229310962424695,169200000.0,0.0
0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,5,0,7,1,0,3,5,2,3,2,8,4,0.0,0.0,146137633.1823734,0.0,45324187.55237766,0.0,30437086.103021316,0.0,418250358.19332105,0.04179509758246328,357700000.0,4736.353410799823
0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,8,3,1,4,0,7,1,3,0.0,0.0,78704658.7156712,0.002471902945593028,68945584.72862397,0.0,20156779.48758144,0.0009230925037796695,146149240.744611,0.013021028960470827,490900000.0,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,7,0,0,7,0,3,0,5,0,6,5,4,32694901.094161935,0.0,73315450.27094865,0.0,64835987.44502628,0.0,21085845.076024886,0.0002852601371013686,230211787.2507128,0.004885472762321822,205800000.0,3316.5861764394926
0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,2,1,0,0,1,0,7,0,0,1,7,0,0,6,8,4,32694901.094161935,0.0,114065823.89018795,0.0,20299287.62732069,0.0,14261651.781499248,0.0,173562774.17989317,0.0012934724291607095,509600000.0,512.7291841804708
0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,7,0,6,1,6,9,5,6,42291505.65437629,0.0,40939726.17412533,0.001235951472796514,34221561.73832255,0.0,36242968.75925505,0.0,167204721.49802536,0.0,442300000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,7,6,4,3,7,7,0,4,4,2,0.0,0.0,119578983.90132025,0.00030977473172674226,97560849.40717193,0.0,32304948.475029543,0.0,754974817.5509309,0.032545615898785595,84600000.0,20322.357644767446
1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,4,0,7,0,0,0,0,6,0,0,4,4,5,128674397.76670545,0.0,73315450.27094865,0.0,0.0,0.0,12586457.998778107,0.0,282372624.13033843,0.06711107250018024,503700000.0,0.0
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,7,8,0,1,7,0,0,0,4,3,4,147547517.39126718,0.017866994928769128,176144524.04344413,0.0,55690229.411618516,0.0,0.0,0.0,182196766.0900994,0.010518863612201154,650400000.0,1645.4573093049096
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,8,10,2,1,3,5,5,0,5,0,1,10,1,0,322103650.8208636,0.0,136638608.13374585,0.0,62865075.42438113,0.0,18545877.781152677,0.0,130158250.64106661,0.001951391145221055,217800000.0,1090.2273498603006
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,5,7,5,0,1,3,4,2,0,0,7,0,2,152337517.7811357,0.011911329952512751,148478841.59446153,0.0,75525700.32471325,0.0,8090117.823408933,7.000937313207186e-05,96267755.18058605,0.0026149333596193454,273100000.0,610.6334746396495
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,6,0,6,0,3,1,0,6,4,3,32694901.094161935,0.0,71489401.46989843,0.00030247118825142054,31398797.71871161,0.0,15444563.06553661,0.0,449905826.2461357,0.01659603283190166,286800000.0,10133.72536509302
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,7,5,0,0,0,6,2,0,0,1,4,6,81877406.891251,0.001985221658752125,148478841.59446153,0.0,75310022.76145624,0.004536019365847071,8098819.533116534,2.3774585751912516e-05,921431386.5409044,0.03911232484429304,377300000.0,28264.900735620333
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,4,3,7,2,5,6,1,32694901.094161935,0.0,19516564.2129405,0.009012368226101217,50406479.71948833,0.0,34487650.76874334,0.0,327744346.83529323,0.08655009083686489,423600000.0,0.0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1,6,2,3,4,2,8,1,0,0,0,0,6,8,8,142620835.55407643,0.0,161032461.29393038,0.0,63844492.59147088,0.0,4283887.257643719,0.00014029855746543478,227221312.0103999,0.0031703129408138845,1126000000.0,1360.4742163204182
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,7,0,0,5,4,1,0.0,0.0,103165801.2850349,0.004243330239733379,30783113.192970145,0.009169233991829945,14261651.781499248,0.0,495903514.03082657,0.16434730100433603,473900000.0,0.0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,4,1,5,0,0,7,4,1,32694901.094161935,0.0,107264897.57924993,0.0030041227420337393,77711644.54234868,0.024198927965382082,11068771.68625446,0.0,188336779.53243428,0.0279644616826656,423600000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,3,5,0,1,1,1,0,6,4,0,147547517.39126718,0.007444581220320472,87722647.49511826,0.0,52811167.63503672,0.0,26538027.449836284,0.0005159430904313743,384302443.2224658,0.019191174396857587,30700000.0,8716.115640420681
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,4,0,1,1,7,2,2,3,66507014.9338145,0.0,78759748.3007422,0.0025205932354285046,26403379.542306438,0.0,41548942.64218383,0.003425661684921606,1471762631.6742873,0.5679696852533412,30700000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,9,5,0,1,2,1,1,8,6,0,147547517.39126718,0.017866994928769128,156295954.0347702,0.0,52811167.63503672,0.0,23458712.542084556,0.00022146827959752504,191890183.65803865,0.014096559422034829,30700000.0,1872.6971788093651
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,7,0,2,0,0,0,0,2,32694901.094161935,0.0,27537512.06207724,0.004582796658912048,73264038.44066289,0.0,20185711.983003967,0.0012122087787677042,2226880157.8015776,0.3214735520851386,84600000.0,35208.473326814215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,5,1,0,0,3,4,1,0,1,3,91474011.45146535,0.0024815270734401575,71318948.41344082,0.0008265417646610805,50444042.17053358,0.0039324714546066656,27173665.908137284,0.0,2045777644.273064,0.12185778505145575,0.0,52677.69523434096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,2,0,1,2,0,1,0,5,147547517.39126718,0.04963054146880313,90143923.5488522,0.0,62267437.976033404,0.0,22833219.923023302,0.0022092412717784676,1824904720.9349544,0.7197835422719815,0.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,1,3,3,7,5,3,0.0,0.0,108350347.57627623,0.003055197772608032,81902786.12902501,0.01921270885675909,33662296.780899085,0.0007953268578402482,254335108.80929887,0.01826083750168008,84600000.0,2715.567328303869
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,4,0,0,0,7,0,1,0,3,0,1,5,2,0,110573595.57493308,0.0,86326493.07957564,0.0060082454840674785,53548747.49186562,0.028658296560484395,15444563.06553661,0.0,413720469.33050096,0.145210203227279,461900000.0,0.0
0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,3,3,0,1,0,1,3,7,6,0,0,0,0,6,4,3,78453877.84187987,0.0,90437910.31188117,0.00015050523977817824,73946120.41768885,0.0,5621583.928219262,0.00014888360738059037,143460184.95716542,0.0009963503574104719,619700000.0,887.0509449205107
0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,4,0,0,0,3,0,6,5,5,3,7,4,1,95213987.28559849,0.0,8063154.0726822,0.003689595559701235,58926842.49039639,0.0,35991610.23132749,0.0,257029335.66519886,0.058034067781234155,486700000.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,6,2,3,1,3,5,5,0,0,1,5,4,101474517.63440433,0.0,181024453.14671123,0.0,78265241.8355712,0.0,11068771.68625446,0.0,1173407827.3670723,0.0528633955267827,30700000.0,34128.53466326959
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,1,6,0,2,7,2,1,0,7,1,6,53972506.18695759,0.0,109255419.7059553,0.0012481240452553832,63889639.75959739,0.004399340583724662,15960741.194388323,0.0004877929736337236,241891753.65204227,0.04864448928483484,454300000.0,0.0
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,7,0,3,0,0,1,4,0,0,7,1,0,37255203.23710208,0.0,133844205.0086204,0.0,81810176.35095488,0.053122751347555494,9695195.36216505,0.0,215264719.17592797,0.059694808834837076,423600000.0,0.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,1,0,2,0,0,1,6,3,5,68139002.95605196,0.0,46514861.9684625,0.0038721841465842784,53708424.70732471,0.009169233991829945,44202637.39220025,0.008856741409155837,428479880.3491648,0.12694966088770632,340700000.0,0.0
0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,4,0,0,2,0,0,1,3,0,0,3,6,5,47847947.961454235,0.0,48276486.0975591,0.0009117956908394553,44781404.0983949,0.007554340207885108,8453407.696608048,0.0,340393046.080711,0.03152412118590975,972400000.0,3716.44937087811
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,3,7,5,1,0,3,0,0,0,0,7,7,3,0,193153300.7611414,0.0,104651657.86617124,0.0,24198032.45136138,0.0,27958068.566211797,0.00317032315403685,82593104.13074732,0.0,303800000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,7,6,0,0,0,0,7,1,6,1,7,3,2,5,194138732.09069538,0.001985221658752125,5375436.0484548,0.00029516764477609877,59903444.52010451,0.0,38362359.90018903,0.0,1078797937.5886188,0.048511140339353144,61400000.0,31259.289959680762
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,7,0,1,0,2,0,0,2,7,7,68139002.95605196,0.0,91673791.64566681,0.008486660479466758,53715482.60154569,0.028914935497942894,8107521.242824136,0.0002017726149427868,915231722.9767442,0.3182688416644232,681400000.0,0.0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,6,6,0,1,7,2,0.0,0.0,51256164.76039106,0.0021629683742642922,69381138.68389614,0.008711614067537551,27984209.217288204,0.0,758377534.2112225,0.09309765130829967,205800000.0,11034.997172565503
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,7,0,10,0,0,4,2,0,0,7,6,1,76299088.11882158,0.0,199231178.49219424,0.0,36715245.43789176,0.008904553402986643,20472250.008998152,0.0034874723528604532,259345234.4394281,0.0540506256299758,248500000.0,0.0
1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,3,7,8,9,3,2,0,6,5,7,4,0,0,8,1,4,305810292.8182713,0.0,95202239.80249318,0.0,116153489.52221389,0.0,9695195.36216505,0.0,137871914.7144274,0.0005910656309261142,473000000.0,346.43890505210805
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,7,0,0,0,3,0,32694901.094161935,0.0,8125129.855887074,0.0037443721357661493,36520338.73249145,0.004399340583724662,14261651.781499248,0.0,1513782412.1280444,0.5950173650437915,236500000.0,0.0
0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,2,1,0,5,0,0,2,6,5,1,1,0,0,0,5,4,88511693.9986257,0.0,48276486.0975591,0.0003799148711831064,96005792.06789789,0.0,6991820.81647738,2.3693971623089448e-05,695504460.2503663,0.036165311178982945,1141600000.0,17257.75959887542
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,5,2,3,0,2,0,0,1,2,7,7,5,6,94979303.71425684,0.0,93986630.59767582,0.0,22167818.198803753,0.0,39789412.76408622,0.0009293776856859573,269184654.37208796,0.01826083750168008,230600000.0,1886.0679319440233
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,4,0,0,0,0,7,1,1,0,0,5,4,7,124145628.13418332,0.0,8125129.855887074,0.0037443721357661493,65024985.53388435,0.004399340583724662,24793067.24578807,0.004582238479451084,340484104.5418259,0.0853069847855714,236500000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,3,0,0,6,1,6,5,1,2,5,42291505.65437629,0.0,93235807.50625056,0.00030977473172674226,104817307.16835037,0.007620002489887775,42270931.12921575,0.00026510895261341606,1556229126.492106,0.07179760060924635,0.0,48992.87118626758
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,0,2,0,0,2,0,0,1,7,7,0,110130504.5881955,0.0,127487673.07826531,0.0,95586327.6484425,0.0635000207490648,76372540.5776966,0.016132142003559606,141479580.45626634,0.017587554873813575,84600000.0,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,7,6,1,0,0,0,7,3,4,32694901.094161935,0.0,86721709.14077243,0.0025205932354285046,105364271.73040974,0.0,91971227.59188141,0.021005320789346985,170673128.70100933,0.017587554873813575,115300000.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,7,0,0,0,3,2,0,1,0,0,0,3,3,166504014.5502301,0.00397044331750425,11937326.202462923,0.0006616408775756378,48716867.66610375,0.0,14242101.958453089,0.00022625161296399525,1206298541.7856057,0.054969562254155634,377300000.0,45538.10575927653
0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,0,0,5,0,0,3,1,3,1,3,0.0,0.0,50551076.18172913,0.0012481240452553832,33902742.177382365,0.004372872524840332,20853818.141759522,0.0012290324956108793,856431180.41033,0.3136429319992858,748700000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6,6,6,0,0,7,0,0,6,0,0,1,10,2,0,225866263.47724932,0.0,78690886.31940345,0.0024597303731341566,31398797.71871161,0.0,44202637.39220025,0.008856741409155837,96767921.20487039,0.0,317500000.0,0.0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,10,7,6,1,2,0,7,1,7,7,7,9,53972506.18695759,0.0,319044174.7543141,0.0,43224599.14167526,0.0,40918338.305804,0.0,312371134.65603626,0.05489088438061782,199900000.0,0.0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,9,7,7,7,0,0,0,6,7,9,3,0,60717312.84309486,0.0,314703549.19893336,0.0,34221561.73832255,0.0,60754322.86328313,0.0008434188514451431,94182724.21680857,0.0,248500000.0,1060.5210263405547
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,1,0,4,3,0,0,1,0,0,3,8,6,6,183508018.5258278,0.0,110805607.34445705,0.0012602966177142523,25455220.57511335,0.004452276701493322,70661855.10335116,0.01425518889407287,186678125.9881067,0.009016424612643393,30700000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,7,6,0,3,4,0,7,7,1,81877406.891251,0.016543513822934376,128933649.86623067,0.0,73946120.41768885,0.0,19176830.963968083,0.0,261898472.88226658,0.05231111906797965,0.0,0.0
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,2,4,4,6,0,5,0,3,0,0,5,2,4,132680330.48883167,0.016543513822934376,200805772.16007388,0.0,28798397.130608946,0.0,8453407.696608048,0.0,384307870.5860058,0.11447074050270846,408000000.0,0.0
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,7,7,0,0,0,0,1,0,6,0,2,0.0,0.0,255861989.36510822,0.0,15364623.04133951,0.013198021751173987,28652718.323517885,0.00543199346214546,296566106.6724714,0.09409978768942258,369700000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,7,3,0,1,3,7,2,1,32694901.094161935,0.0,88039839.53508809,0.002581456097722852,101545242.16984564,0.0317500103745324,54713615.10030362,0.009237731700487993,199521732.78586918,0.037316831385504914,84600000.0,0.0
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,4,1,0,1,0,0,0,1,1,0,6,4,2,82177854.37813279,0.0,77797112.44472042,0.0,36960390.43309203,0.011462954523903546,13782160.039614497,7.751669851738049e-05,168440412.40774998,0.007383936087222659,583100000.0,1115.323895570943
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,2,0,0,0,0,7,3,0,0,7,3,3,158685847.8805949,0.016543513822934376,42818415.6714978,0.0,85333864.74973094,0.044018498403129366,8453407.696608048,0.0,189401099.1645117,0.027337356513659594,121200000.0,0.0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,6,4,4,0,0,5,0,0,1,7,2,8,91474011.45146535,0.016543513822934376,205988505.91332737,0.0,28798397.130608946,0.0,32192811.76847735,0.006147668319201927,190763371.6157837,0.019505630134290658,182600000.0,0.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,3,8,0,0,0,0,2,1,2,0,3,7,32694901.094161935,0.0,137740019.71608213,0.0,15467798.843377985,0.0016028196125375956,27444437.004577465,0.0001680928883197717,1480291026.738533,0.06868709593261826,115300000.0,45667.52384516958
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,8,6,2,0,0,0,0,1,4,6,6,2,5,111601194.33864394,0.0,118427379.06875929,0.0,0.0,0.0,40485624.32997524,0.00028119856768996554,521460511.2552988,0.020361364495680927,146000000.0,12495.099033635039
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,7,3,1,1,0,4,5,4,3,0,0,4,37255203.23710208,0.0,187362096.66437703,0.0,47604893.24040605,0.0,33975899.12695761,0.0,2031737662.913756,0.2939710861850312,61400000.0,31232.65739902392
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,3,0,3,4,4,0,0,0,4,117321508.75314102,0.016543513822934376,47466545.75515227,0.004258898360915361,50962397.12067895,0.0,20785047.17797311,0.0,1515196586.0085363,0.5903363940091457,121200000.0,0.0
0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,2,0,6,5,0,0,1,0,0,0,1,1,0,7,4,1,126745040.65873201,0.0,38245121.951764055,0.0,0.0,0.0,12857587.774250694,0.0,126821040.47650191,0.000264529589247006,1457400000.0,102.28095858578432
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,7,0,0,6,7,2,0,1,3,2,7,4,0,68139002.95605196,0.0,79056146.24873188,0.0007209894580880974,62267437.976033404,0.0,29511779.743035607,0.00017848050937114787,152031656.2217753,0.00335168511737729,641400000.0,2523.537548803361
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,7,7,4,0,1,0,0,2,0,1,2,7,86437709.03419113,0.016543513822934376,251478919.64097834,0.0,20299287.62732069,0.0,15375938.890840326,0.0018426144922467865,668555187.6838114,0.22474363565772565,273100000.0,0.0
0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,4,5,1,6,0,3,2,6,7,2,0,0,0,7,2,3,166927546.49260283,0.0,95202239.80249318,0.0,107574201.39956039,0.0,6283902.725322798,0.00016740065663784003,124303947.02305548,0.000210707582544271,983500000.0,406.07515962489146
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,6,5,0,7,9,6,3,0,0,7,2,3,131059912.68834007,0.011911329952512751,138724961.8150669,0.0,139349975.35927582,0.0,8453407.696608048,0.0,128744817.06225297,0.0013074666798096727,242400000.0,471.7673527786226
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,1,7,1,4,0,0,1,0,0,4,7,0,6,183508018.5258278,0.0,191515724.13757014,0.0,30611153.522906013,0.008904553402986643,71136697.32386118,0.014056980857419053,177894470.0878018,0.03517510974762715,30700000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,3,6,7,0,0,1,2,10,0,2,7,117321508.75314102,0.0059556649762563755,123621918.22721767,0.00045610134888257646,34221561.73832255,0.0,46241885.82839747,0.000881108840456309,1588194351.2703526,0.22167761011475526,0.0,24158.453336055725
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,6,10,3,5,0,3,2,0,37255203.23710208,0.0,40967270.96666083,0.00045370678237713086,113599768.6421128,0.0,20696082.48629594,0.0,1329366003.8400807,0.19025943251594474,248500000.0,19328.243237213566
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,7,6,0,0,1,6,9,4,2,0,0,6,0,3,251532079.62498075,0.0,43703192.37782536,0.0025327658078873757,124784518.0456064,0.0,8090117.823408933,0.00019447048092242184,175508600.21630454,0.04130726513784096,544800000.0,0.0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,6,1,1,4,0,1,5,0,32694901.094161935,0.0,8166447.044690322,0.0013611203471313926,86393856.47345893,0.0,25501129.689508237,0.0008291686136492102,1410811640.861295,0.2006774034751974,199900000.0,20955.052902691943
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,3,0,7,1,1,4,2,3,0,3,3,0,97030453.7585433,0.016543513822934376,128933649.86623067,0.0,69530880.80245753,0.0,18748400.73183252,0.0006151896655486807,1328094118.4968207,0.526474850496012,61400000.0,0.0
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,2,1,3,2,4,2,6,0,1,7,7,0.0,0.0,179237237.8274835,0.0,79950391.97152747,0.0,25173471.438057523,0.0011624907842868177,957928667.148237,0.3393975711934188,309900000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,0,7,2,0,0,4,0,3,1,1,3,134996357.6629468,0.0,91673791.64566681,0.001272999071920014,22167818.198803753,0.0,19364628.02360858,0.0,1862746150.986564,0.10918588367176016,0.0,46481.68960468834
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,4,0,0,0,5,0,6,2,7,0,3,0,5,177856903.56379452,0.0059556649762563755,15726945.207701713,0.002614687597061676,65941184.48239788,0.0,22585050.269750636,0.0,977821744.8431618,0.1325979925533602,121200000.0,14647.880104097188
0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,5,1,0,0,0,1,0,2,0,7,3,0,4,0,141831007.46983996,0.016543513822934376,0.0,0.0,43224599.14167526,0.0,29494948.432586223,0.0009932995596987969,1166280914.0821412,0.4580373725567752,694800000.0,0.0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,7,0,7,0,7,0,2,4,0,0,0,3,0.0,0.0,166071355.5283289,0.0,51573078.37386188,0.001792876998161421,17701182.393370774,0.0,1310086167.8593655,0.059639204457019306,327000000.0,44465.76912765541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,2,4,0,0,3,0,1,5,1,2,0,2,3,190752725.17539954,0.0,53358573.6002109,0.0,46650169.32145682,0.0,27515640.930190742,0.0,1841975205.467743,0.10936641129931471,0.0,46162.5753812803
0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,3,0,0,7,7,10,6,0,3,1,3,0,7,7,0,0,68139002.95605196,0.0,316156785.38936865,0.0,46650169.32145682,0.0,24227584.784522224,0.0,56695501.706553996,0.0006348710141928143,1372800000.0,381.2071491761938
